year,Gear,Source,Mgmt_area,Spp_cde,length,weight,age,Sex,Maturity
2002,Longline,Survey,SSEI,710,48,0.9,2,Female,0
2002,Longline,Survey,SSEI,710,60,2,6,Female,0
2008,Longline,Survey,SSEI,710,48,NA,3,Male,0
2007,Longline,Survey,SSEI,710,62,2.3000000000000003,7,Female,0
2007,Longline,Survey,SSEI,710,51,1.4000000000000001,4,NA,0
2004,Longline,Survey,SSEI,710,60,2,9,Male,0
2006,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
2009,Longline,Survey,SSEI,710,47,NA,NA,NA,NA
1998,Longline,Survey,SSEI,710,53,1.2,5,Female,0
2016,Longline,Survey,SSEI,710,62,2.4,4,Female,0
2016,Longline,Survey,SSEI,710,62,2.6,3,Female,0
2016,Longline,Survey,SSEI,710,56,2.1,5,Male,0
2016,Longline,Survey,SSEI,710,61,2.3000000000000003,7,Female,0
2016,Longline,Survey,SSEI,710,56,2,5,Female,0
2016,Longline,Survey,SSEI,710,63,2.4,8,Male,0
2016,Longline,Survey,SSEI,710,59,1.9000000000000001,5,Male,0
2016,Longline,Survey,SSEI,710,59,1.8,4,Female,0
2016,Longline,Survey,SSEI,710,64,2.8000000000000003,7,Female,1
2016,Longline,Survey,SSEI,710,57,1.9000000000000001,7,Male,0
2016,Longline,Survey,SSEI,710,58,1.9000000000000001,6,Female,0
2016,Longline,Survey,SSEI,710,54,1.6,5,Female,0
2016,Longline,Survey,SSEI,710,57,1.9000000000000001,4,Female,0
2016,Longline,Survey,SSEI,710,55,1.7,3,Male,0
2016,Longline,Survey,SSEI,710,55,1.7,3,Female,0
2016,Longline,Survey,SSEI,710,61,2.2,7,Female,0
2016,Longline,Survey,SSEI,710,55,1.6,3,Male,0
2016,Longline,Survey,SSEI,710,59,2.8000000000000003,4,Male,0
2016,Longline,Survey,SSEI,710,61,2.2,16,Male,0
2016,Longline,Survey,SSEI,710,48,1,4,Male,0
2016,Longline,Survey,SSEI,710,52,1.4000000000000001,4,Male,0
2016,Longline,Survey,SSEI,710,54,1.4000000000000001,4,Male,0
2016,Longline,Survey,SSEI,710,68,2.7,10,Female,1
2016,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,69,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,64,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,67,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,46,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,77,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,51,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,52,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,67,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,70,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,64,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,72,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,52,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,51,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,64,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,60,2.2,3,Female,0
2016,Longline,Survey,SSEI,710,48,1,4,Male,0
2016,Longline,Survey,SSEI,710,71,3.8000000000000003,5,Female,1
2016,Longline,Survey,SSEI,710,70,3.3000000000000003,9,Female,1
2016,Longline,Survey,SSEI,710,63,2.7,11,Female,1
2016,Longline,Survey,SSEI,710,63,2.7,6,Male,1
2016,Longline,Survey,SSEI,710,59,1.7,17,Male,1
2016,Longline,Survey,SSEI,710,58,2.3000000000000003,6,Female,0
2016,Longline,Survey,SSEI,710,57,1.8,5,Male,0
2016,Longline,Survey,SSEI,710,52,1.4000000000000001,3,Female,0
2016,Longline,Survey,SSEI,710,52,1.3,4,Female,0
2016,Longline,Survey,SSEI,710,66,2.9,11,Female,1
2016,Longline,Survey,SSEI,710,55,1.7,4,Male,0
2016,Longline,Survey,SSEI,710,58,2.1,4,Female,0
2016,Longline,Survey,SSEI,710,57,1.8,7,Female,0
2016,Longline,Survey,SSEI,710,66,2.8000000000000003,7,Female,1
2016,Longline,Survey,SSEI,710,61,2.6,5,Female,0
2016,Longline,Survey,SSEI,710,52,1.4000000000000001,3,Female,0
2016,Longline,Survey,SSEI,710,68,3.1,7,Female,1
2016,Longline,Survey,SSEI,710,52,1.2,3,Male,0
2016,Longline,Survey,SSEI,710,64,2.7,9,Male,1
2016,Longline,Survey,SSEI,710,48,1,3,Female,0
2016,Longline,Survey,SSEI,710,56,1.8,4,Male,0
2016,Longline,Survey,SSEI,710,48,1.2,3,Female,0
2016,Longline,Survey,SSEI,710,55,1.7,8,Female,0
2016,Longline,Survey,SSEI,710,64,2.9,5,Female,0
2016,Longline,Survey,SSEI,710,60,2.2,3,Male,0
2016,Longline,Survey,SSEI,710,55,1.7,6,Male,0
2016,Longline,Survey,SSEI,710,50,1.4000000000000001,3,Male,0
2016,Longline,Survey,SSEI,710,51,1.2,4,Male,0
2016,Longline,Survey,SSEI,710,51,1.2,4,Male,0
2016,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,52,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,67,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,56,1.7,5,Female,0
2013,Longline,Survey,SSEI,710,54,1.8,6,Female,0
2013,Longline,Survey,SSEI,710,49,1.2,4,Male,0
2013,Longline,Survey,SSEI,710,52,1.4000000000000001,4,Female,0
2013,Longline,Survey,SSEI,710,49,1.3,6,Male,0
2013,Longline,Survey,SSEI,710,56,2,6,Male,0
2013,Longline,Survey,SSEI,710,53,1.2,3,Male,0
2013,Longline,Survey,SSEI,710,55,1.6,5,Male,0
2016,Longline,Survey,SSEI,710,67,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,49,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,51,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,51,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,48,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,68,3,11,Female,1
2013,Longline,Survey,SSEI,710,61,2.3000000000000003,8,Female,0
2013,Longline,Survey,SSEI,710,52,1.3,4,Male,0
2013,Longline,Survey,SSEI,710,59,2.1,6,Male,0
2013,Longline,Survey,SSEI,710,61,2.4,7,Female,0
2013,Longline,Survey,SSEI,710,53,1.5,4,Female,0
2013,Longline,Survey,SSEI,710,61,2.5,6,Female,0
2013,Longline,Survey,SSEI,710,62,2.4,8,Female,0
2016,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,52,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,71,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,52,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,66,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2016,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,46,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,47,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,46,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,63,2.3000000000000003,9,Male,1
2017,Longline,Survey,SSEI,710,53,1.6,5,Male,0
2017,Longline,Survey,SSEI,710,52,1.4000000000000001,3,Female,0
2017,Longline,Survey,SSEI,710,47,0.9,2,Male,0
2017,Longline,Survey,SSEI,710,61,2.2,5,Female,0
2017,Longline,Survey,SSEI,710,48,1.1,3,Female,0
2017,Longline,Survey,SSEI,710,63,2.6,5,Female,0
2017,Longline,Survey,SSEI,710,53,1.4000000000000001,5,Female,0
2017,Longline,Survey,SSEI,710,47,1,2,Female,0
2017,Longline,Survey,SSEI,710,47,0.9,2,Male,0
2017,Longline,Survey,SSEI,710,54,1.4000000000000001,4,Female,0
2017,Longline,Survey,SSEI,710,52,1.2,3,Female,0
2017,Longline,Survey,SSEI,710,47,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,47,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,52,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,46,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,47,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,58,2,5,Female,0
2017,Longline,Survey,SSEI,710,60,1.9000000000000001,9,Male,1
2017,Longline,Survey,SSEI,710,66,3,8,Female,1
2017,Longline,Survey,SSEI,710,69,3.4,5,Female,1
2017,Longline,Survey,SSEI,710,49,1.1,4,Female,0
2017,Longline,Survey,SSEI,710,59,2,5,Female,0
2017,Longline,Survey,SSEI,710,45,0.8,2,Male,0
2017,Longline,Survey,SSEI,710,44,0.8,2,Male,0
2017,Longline,Survey,SSEI,710,61,2.3000000000000003,7,Female,1
2017,Longline,Survey,SSEI,710,56,1.8,8,Female,1
2017,Longline,Survey,SSEI,710,62,2.4,4,Female,1
2017,Longline,Survey,SSEI,710,59,2,6,Male,0
2017,Longline,Survey,SSEI,710,55,1.4000000000000001,5,Female,0
2017,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2015,Longline,Survey,SSEI,710,66,3,7,Female,0
2015,Longline,Survey,SSEI,710,66,3,11,Female,0
2015,Longline,Survey,SSEI,710,62,2.3000000000000003,7,Male,1
2013,Longline,Survey,SSEI,710,69,3.3000000000000003,16,Male,1
2013,Longline,Survey,SSEI,710,75,4.7,27,Female,1
2013,Longline,Survey,SSEI,710,67,3.5,48,Male,1
2013,Longline,Survey,SSEI,710,53,1.3,5,Female,0
2013,Longline,Survey,SSEI,710,69,3.2,8,Female,1
2013,Longline,Survey,SSEI,710,65,2.6,18,Male,1
2013,Longline,Survey,SSEI,710,54,1.7,9,Female,0
2013,Longline,Survey,SSEI,710,52,1.5,5,Female,0
2013,Longline,Survey,SSEI,710,64,2.8000000000000003,6,Female,1
2013,Longline,Survey,SSEI,710,55,1.9000000000000001,6,Male,0
2013,Longline,Survey,SSEI,710,68,3,25,Male,1
2013,Longline,Survey,SSEI,710,58,2.3000000000000003,7,Male,0
2013,Longline,Survey,SSEI,710,78,5.3,46,Male,1
2013,Longline,Survey,SSEI,710,62,2.5,6,Female,1
2013,Longline,Survey,SSEI,710,66,NA,NA,NA,NA
2017,Longline,Survey,SSEI,710,53,1.6,4,Female,0
2017,Longline,Survey,SSEI,710,62,2.3000000000000003,4,Female,1
2013,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,79,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2015,Longline,Survey,SSEI,710,47,NA,NA,NA,NA
1997,Longline,Survey,SSEI,710,51,1.3,4,Male,0
1997,Longline,Survey,SSEI,710,51,0.5,5,Male,0
1997,Longline,Survey,SSEI,710,43,0.4,3,Male,0
2011,Longline,Survey,SSEI,710,48,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,49,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,49,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2011,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2015,Longline,Survey,SSEI,710,52,1.3,4,Male,0
2015,Longline,Survey,SSEI,710,51,1.2,3,Male,0
2015,Longline,Survey,SSEI,710,51,1.2,3,Female,0
2015,Longline,Survey,SSEI,710,52,NA,NA,NA,NA
2015,Longline,Survey,SSEI,710,51,NA,NA,NA,NA
2015,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2015,Longline,Survey,SSEI,710,48,NA,NA,NA,NA
2015,Longline,Survey,SSEI,710,51,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,78,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2008,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,75,4.7,19,Female,1
2013,Longline,Survey,SSEI,710,51,1.4000000000000001,5,Female,0
1999,Longline,Survey,SSEI,710,51,1.5,4,Male,0
1999,Longline,Survey,SSEI,710,49,1.1,2,Female,0
1999,Longline,Survey,SSEI,710,47,1,2,Female,0
1999,Longline,Survey,SSEI,710,42,0.8,2,Female,0
2016,Longline,Survey,SSEI,710,65,2.6,11,Female,1
2016,Longline,Survey,SSEI,710,58,1.7,5,Male,0
2016,Longline,Survey,SSEI,710,45,1,4,Male,0
2009,Longline,Survey,SSEI,710,56,1.8,6,Male,0
2009,Longline,Survey,SSEI,710,58,2.1,13,Male,1
2009,Longline,Survey,SSEI,710,69,3.2,12,Female,1
2009,Longline,Survey,SSEI,710,56,1.7,4,Female,0
2009,Longline,Survey,SSEI,710,68,3,23,Female,1
2009,Longline,Survey,SSEI,710,74,4.8,13,Female,1
2013,Longline,Survey,SSEI,710,58,1.9000000000000001,8,Male,0
1997,Longline,Survey,SSEI,710,46,1,7,Female,0
1997,Longline,Survey,SSEI,710,43,0.7000000000000001,4,Female,0
2013,Longline,Survey,SSEI,710,59,2.2,7,Male,1
2013,Longline,Survey,SSEI,710,59,1.8,7,Female,0
2013,Longline,Survey,SSEI,710,62,2.7,6,Female,1
2013,Longline,Survey,SSEI,710,68,2.7,7,Female,1
2013,Longline,Survey,SSEI,710,63,2.8000000000000003,7,Male,1
2011,Longline,Survey,SSEI,710,51,1.3,4,Male,0
2011,Longline,Survey,SSEI,710,50,1.3,4,Male,0
2011,Longline,Survey,SSEI,710,53,1.5,2,Male,0
2011,Longline,Survey,SSEI,710,53,1.3,3,Female,0
2011,Longline,Survey,SSEI,710,56,1.6,3,Female,0
2011,Longline,Survey,SSEI,710,53,1.4000000000000001,4,Female,0
2013,Longline,Survey,SSEI,710,61,2,7,Male,0
2013,Longline,Survey,SSEI,710,76,4.8,12,Female,1
2013,Longline,Survey,SSEI,710,57,1.9000000000000001,5,Male,0
2013,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,76,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,74,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,64,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,49,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,67,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2012,Longline,Survey,SSEI,710,60,1.8,11,Female,0
2012,Longline,Survey,SSEI,710,65,2.7,17,Male,1
2012,Longline,Survey,SSEI,710,61,1.9000000000000001,6,Male,0
2012,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2012,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2012,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2012,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2012,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2012,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2012,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,66,2.8000000000000003,17,Male,1
2013,Longline,Survey,SSEI,710,59,2.2,6,Male,0
2013,Longline,Survey,SSEI,710,64,2.5,9,Female,0
2013,Longline,Survey,SSEI,710,56,1.8,3,Female,0
2013,Longline,Survey,SSEI,710,60,2,9,Female,0
2013,Longline,Survey,SSEI,710,65,2.5,6,Female,0
2013,Longline,Survey,SSEI,710,66,2.4,6,Female,1
2013,Longline,Survey,SSEI,710,61,2.5,7,Female,0
2013,Longline,Survey,SSEI,710,56,1.9000000000000001,6,Male,0
2013,Longline,Survey,SSEI,710,58,2,7,Male,0
2013,Longline,Survey,SSEI,710,63,2.6,7,Female,0
2013,Longline,Survey,SSEI,710,62,2.5,7,Female,0
2013,Longline,Survey,SSEI,710,58,1.6,3,Female,0
2013,Longline,Survey,SSEI,710,56,1.8,7,Male,0
2013,Longline,Survey,SSEI,710,56,1.7,4,Female,0
2013,Longline,Survey,SSEI,710,52,1.3,5,Male,0
2013,Longline,Survey,SSEI,710,52,1.4000000000000001,3,Male,0
2013,Longline,Survey,SSEI,710,53,1.5,5,Male,0
2013,Longline,Survey,SSEI,710,59,2.1,10,Male,1
2013,Longline,Survey,SSEI,710,59,2.3000000000000003,7,Female,0
2013,Longline,Survey,SSEI,710,58,1.8,11,Male,0
2013,Longline,Survey,SSEI,710,67,3.1,12,Female,1
2013,Longline,Survey,SSEI,710,67,3.2,7,Female,0
2013,Longline,Survey,SSEI,710,61,2,8,Male,1
2013,Longline,Survey,SSEI,710,72,3.9,10,Female,1
2013,Longline,Survey,SSEI,710,48,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,64,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,67,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,72,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,78,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,66,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,64,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,64,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,50,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,51,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,62,NA,NA,NA,NA
2013,Longline,Survey,SSEI,710,53,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,72,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,51,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,57,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,69,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,63,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,58,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,59,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
1999,Longline,Survey,SSEI,710,54,1.4000000000000001,7,Female,0
1999,Longline,Survey,SSEI,710,60,2.3000000000000003,13,Male,0
1999,Longline,Survey,SSEI,710,51.5,1.2,5,Male,0
1999,Longline,Survey,SSEI,710,43,0.8,2,Female,0
2008,Longline,Survey,SSEI,710,58,NA,8,Female,1
2008,Longline,Survey,SSEI,710,56,NA,9,Male,0
2008,Longline,Survey,SSEI,710,62,NA,10,Female,1
2008,Longline,Survey,SSEI,710,68,NA,11,Male,0
2008,Longline,Survey,SSEI,710,58,NA,9,Male,0
2008,Longline,Survey,SSEI,710,47,NA,4,Male,0
2014,Longline,Survey,SSEI,710,60,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,65,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,55,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,56,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,74,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,54,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,52,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,68,NA,NA,NA,NA
2014,Longline,Survey,SSEI,710,61,NA,NA,NA,NA
