year,Gear,Source,Mgmt_area,Spp_cde,length,weight,age,Sex,Maturity
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,76,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,75,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,76,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,76,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,81,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,72,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,83,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,80,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,80,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,92,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,75,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,100,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,77,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,84,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,85,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,73,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,75,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,74,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,89,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,73,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,88,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,72,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,74,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,48,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,72,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,73,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,80,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,79,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,48,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,72,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,76,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,73,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,72,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,80,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,47,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,75,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,72,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,75,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,77,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,76,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,49,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,72,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,72,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,88,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,79,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,49,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,77,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,75,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,73,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,75,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,62,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,90,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,76,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,49,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,78,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,73,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,93,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,74,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,80,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,55,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,92,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,61,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,50,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,73,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,73,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,52,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,74,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,71,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,81,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,60,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,63,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,78,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,92,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,59,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,58,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,83,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,56,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,64,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,51,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,54,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,86,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,66,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,57,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,70,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,65,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,53,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,67,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,68,NA,NA,NA,NA
2001,Longline,Fishery,NSEI,710,69,NA,NA,NA,NA
