description,Source,Gear,Mgmt_area,Sex,year,length_bin,n,proportion
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,55,7,0.0075
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,57,5,0.0054
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,59,11,0.0118
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,61,19,0.0204
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,63,37,0.0397
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,65,40,0.0429
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,67,72,0.0772
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,69,91,0.0975
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,71,122,0.1308
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,73,111,0.119
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,75,102,0.1093
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,77,86,0.0922
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,79,78,0.0836
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,81,51,0.0547
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,83,34,0.0364
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,85,26,0.0279
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,87,15,0.0161
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,89,8,0.0086
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,91,9,0.0096
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,93,3,0.0032
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,95,5,0.0054
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,97,1,0.0011
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2012,99,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,45,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,47,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,49,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,51,1,0.0014
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,53,1,0.0014
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,55,7,0.0098
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,57,12,0.0168
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,59,16,0.0224
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,61,21,0.0294
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,63,38,0.0531
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,65,43,0.0601
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,67,55,0.0769
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,69,65,0.0909
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,71,84,0.1175
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,73,72,0.1007
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,75,62,0.0867
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,77,61,0.0853
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,79,40,0.0559
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,81,43,0.0601
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,83,28,0.0392
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,85,14,0.0196
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,87,21,0.0294
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,89,10,0.014
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,91,10,0.014
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,93,3,0.0042
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,95,5,0.007
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,97,3,0.0042
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2013,99,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,45,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,47,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,49,1,0.0013
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,51,1,0.0013
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,53,1,0.0013
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,55,6,0.0077
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,57,6,0.0077
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,59,6,0.0077
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,61,17,0.0217
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,63,36,0.0459
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,65,36,0.0459
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,67,50,0.0638
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,69,61,0.0778
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,71,79,0.1008
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,73,91,0.1161
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,75,79,0.1008
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,77,66,0.0842
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,79,55,0.0702
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,81,49,0.0625
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,83,36,0.0459
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,85,36,0.0459
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,87,21,0.0268
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,89,22,0.0281
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,91,15,0.0191
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,93,4,0.0051
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,95,4,0.0051
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,97,3,0.0038
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2014,99,3,0.0038
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,45,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,47,1,0.0013
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,49,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,51,2,0.0027
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,53,8,0.0106
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,55,3,0.004
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,57,9,0.012
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,59,7,0.0093
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,61,11,0.0146
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,63,29,0.0386
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,65,44,0.0585
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,67,61,0.0811
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,69,82,0.109
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,71,61,0.0811
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,73,72,0.0957
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,75,69,0.0918
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,77,49,0.0652
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,79,49,0.0652
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,81,63,0.0838
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,83,38,0.0505
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,85,33,0.0439
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,87,22,0.0293
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,89,8,0.0106
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,91,18,0.0239
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,93,3,0.004
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,95,5,0.0066
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,97,3,0.004
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2015,99,2,0.0027
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,45,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,47,1,0.0011
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,49,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,51,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,53,3,0.0032
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,55,5,0.0053
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,57,4,0.0043
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,59,12,0.0128
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,61,15,0.016
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,63,29,0.0309
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,65,60,0.0638
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,67,53,0.0564
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,69,73,0.0777
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,71,83,0.0883
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,73,90,0.0957
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,75,78,0.083
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,77,67,0.0713
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,79,71,0.0755
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,81,72,0.0766
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,83,53,0.0564
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,85,47,0.05
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,87,44,0.0468
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,89,22,0.0234
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,91,17,0.0181
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,93,13,0.0138
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,95,8,0.0085
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,97,10,0.0106
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2016,99,10,0.0106
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,45,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,47,1,0.0012
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,49,2,0.0024
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,51,5,0.006
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,53,10,0.012
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,55,12,0.0144
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,57,23,0.0275
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,59,17,0.0204
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,61,33,0.0395
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,63,25,0.0299
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,65,31,0.0371
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,67,52,0.0623
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,69,49,0.0587
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,71,72,0.0862
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,73,51,0.0611
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,75,55,0.0659
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,77,64,0.0766
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,79,66,0.079
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,81,50,0.0599
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,83,59,0.0707
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,85,57,0.0683
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,87,28,0.0335
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,89,19,0.0228
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,91,18,0.0216
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,93,16,0.0192
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,95,12,0.0144
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,97,3,0.0036
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Female,2017,99,5,0.006
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,45,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,47,1,0.001
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,49,4,0.0039
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,51,10,0.0096
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,53,17,0.0164
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,55,31,0.0299
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,57,60,0.0578
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,59,95,0.0915
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,61,112,0.1079
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,63,157,0.1513
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,65,128,0.1233
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,67,116,0.1118
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,69,98,0.0944
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,71,94,0.0906
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,73,50,0.0482
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,75,22,0.0212
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,77,22,0.0212
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,79,6,0.0058
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,81,6,0.0058
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,83,3,0.0029
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,85,1,0.001
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,87,2,0.0019
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,89,2,0.0019
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,91,1,0.001
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,93,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,95,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,97,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2002,99,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,45,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,47,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,49,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,51,9,0.0116
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,53,7,0.009
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,55,19,0.0245
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,57,38,0.0491
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,59,62,0.0801
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,61,109,0.1408
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,63,124,0.1602
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,65,115,0.1486
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,67,87,0.1124
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,69,65,0.084
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,71,48,0.062
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,73,28,0.0362
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,75,29,0.0375
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,77,18,0.0233
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,79,9,0.0116
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,81,1,0.0013
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,83,6,0.0078
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,85,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,87,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,89,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,91,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,93,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,95,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,97,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2003,99,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,45,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,47,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,49,2,0.0026
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,51,2,0.0026
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,53,3,0.0038
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,55,12,0.0153
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,57,30,0.0383
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,59,54,0.0689
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,61,122,0.1556
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,63,133,0.1696
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,65,133,0.1696
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,67,98,0.125
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,69,74,0.0944
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,71,48,0.0612
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,73,28,0.0357
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,75,27,0.0344
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,77,8,0.0102
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,79,3,0.0038
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,81,4,0.0051
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,83,1,0.0013
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,85,2,0.0026
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,87,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,89,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,91,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,NSEI,Male,2004,93,0,0
