description,Source,Gear,Mgmt_area,Sex,year,age,n,proportion
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,28,10,0.0272
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,29,4,0.0109
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,30,7,0.0191
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,31,7,0.0191
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,32,2,0.0054
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,33,6,0.0163
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,34,4,0.0109
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,35,2,0.0054
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,36,2,0.0054
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,37,4,0.0109
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,38,4,0.0109
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,39,2,0.0054
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,40,1,0.0027
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2005,42,16,0.0436
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,4,1,0.0032
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,6,6,0.0189
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,7,27,0.0852
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,8,25,0.0789
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,9,25,0.0789
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,10,35,0.1104
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,11,34,0.1073
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,12,18,0.0568
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,13,14,0.0442
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,14,15,0.0473
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,15,11,0.0347
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,16,12,0.0379
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,17,9,0.0284
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,18,4,0.0126
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,19,4,0.0126
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,20,4,0.0126
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,21,7,0.0221
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,22,3,0.0095
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,23,5,0.0158
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,24,5,0.0158
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,25,8,0.0252
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,26,9,0.0284
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,27,4,0.0126
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,28,1,0.0032
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,29,5,0.0158
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,30,4,0.0126
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,31,5,0.0158
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,32,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,33,3,0.0095
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,34,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,35,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,36,1,0.0032
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,38,1,0.0032
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,41,1,0.0032
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2006,42,5,0.0158
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,2,1,0.003
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,3,10,0.0297
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,4,16,0.0475
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,5,21,0.0623
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,6,33,0.0979
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,7,22,0.0653
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,8,33,0.0979
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,9,37,0.1098
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,10,26,0.0772
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,11,18,0.0534
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,12,16,0.0475
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,13,9,0.0267
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,14,9,0.0267
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,15,4,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,16,7,0.0208
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,17,3,0.0089
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,18,5,0.0148
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,19,3,0.0089
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,20,4,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,21,4,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,22,1,0.003
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,23,6,0.0178
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,24,4,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,25,1,0.003
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,26,6,0.0178
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,27,2,0.0059
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,28,2,0.0059
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,29,2,0.0059
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,30,7,0.0208
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,31,2,0.0059
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,32,4,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,34,2,0.0059
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,35,1,0.003
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,36,3,0.0089
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,38,1,0.003
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,39,1,0.003
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,40,1,0.003
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,41,2,0.0059
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2007,42,8,0.0237
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,3,1,0.0037
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,4,4,0.0148
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,5,8,0.0295
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,6,18,0.0664
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,7,17,0.0627
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,8,20,0.0738
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,9,20,0.0738
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,10,24,0.0886
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,11,21,0.0775
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,12,21,0.0775
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,13,12,0.0443
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,14,10,0.0369
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,15,10,0.0369
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,16,7,0.0258
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,17,3,0.0111
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,18,7,0.0258
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,19,5,0.0185
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,20,3,0.0111
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,21,5,0.0185
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,22,6,0.0221
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,23,3,0.0111
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,24,3,0.0111
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,25,4,0.0148
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,26,4,0.0148
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,27,4,0.0148
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,28,7,0.0258
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,29,2,0.0074
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,30,2,0.0074
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,31,3,0.0111
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,32,1,0.0037
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,33,5,0.0185
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,36,4,0.0148
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,37,1,0.0037
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,38,3,0.0111
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,40,1,0.0037
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2008,42,2,0.0074
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,4,2,0.0079
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,5,6,0.0237
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,6,13,0.0514
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,7,10,0.0395
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,8,20,0.0791
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,9,21,0.083
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,10,15,0.0593
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,11,23,0.0909
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,12,17,0.0672
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,13,16,0.0632
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,14,8,0.0316
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,15,10,0.0395
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,16,9,0.0356
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,17,6,0.0237
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,18,1,0.004
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,19,5,0.0198
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,20,4,0.0158
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,21,3,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,22,2,0.0079
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,23,4,0.0158
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,24,3,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,25,2,0.0079
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,26,3,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,27,7,0.0277
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,28,3,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,29,6,0.0237
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,30,5,0.0198
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,31,3,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,32,1,0.004
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,33,3,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,34,4,0.0158
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,35,2,0.0079
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,36,2,0.0079
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,38,1,0.004
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,39,3,0.0119
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,40,1,0.004
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2009,42,9,0.0356
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,2,2,0.007
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,3,5,0.0175
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,5,4,0.014
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,6,13,0.0456
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,7,11,0.0386
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,8,9,0.0316
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,9,14,0.0491
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,10,11,0.0386
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,11,20,0.0702
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,12,25,0.0877
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,13,19,0.0667
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,14,12,0.0421
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,15,18,0.0632
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,16,18,0.0632
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,17,11,0.0386
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,18,4,0.014
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,19,9,0.0316
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,20,6,0.0211
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,21,8,0.0281
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,22,6,0.0211
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,23,5,0.0175
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,24,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,25,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,26,2,0.007
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,28,4,0.014
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,29,2,0.007
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,30,5,0.0175
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,31,3,0.0105
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,32,2,0.007
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,33,5,0.0175
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,34,3,0.0105
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,35,3,0.0105
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,36,5,0.0175
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,37,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,38,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,39,2,0.007
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,40,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,41,3,0.0105
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2010,42,11,0.0386
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,3,7,0.0225
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,4,11,0.0354
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,5,20,0.0643
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,6,10,0.0322
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,7,18,0.0579
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,8,23,0.074
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,9,13,0.0418
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,10,17,0.0547
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,11,12,0.0386
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,12,16,0.0514
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,13,18,0.0579
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,14,11,0.0354
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,15,10,0.0322
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,16,9,0.0289
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,17,14,0.045
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,18,7,0.0225
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,19,4,0.0129
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,20,3,0.0096
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,21,7,0.0225
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,22,4,0.0129
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,23,2,0.0064
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,24,4,0.0129
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,25,2,0.0064
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,26,6,0.0193
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,27,3,0.0096
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,28,3,0.0096
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,29,5,0.0161
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,30,5,0.0161
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,31,5,0.0161
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,32,3,0.0096
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,34,3,0.0096
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,35,5,0.0161
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,36,3,0.0096
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,37,1,0.0032
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,38,4,0.0129
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,39,4,0.0129
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,40,3,0.0096
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,41,1,0.0032
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2011,42,15,0.0482
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,2,1,0.0031
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,3,3,0.0094
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,4,24,0.0752
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,5,47,0.1473
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,6,22,0.069
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,7,12,0.0376
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,8,19,0.0596
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,9,14,0.0439
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,10,8,0.0251
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,11,12,0.0376
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,12,11,0.0345
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,13,17,0.0533
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,14,16,0.0502
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,15,10,0.0313
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,16,11,0.0345
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,17,9,0.0282
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,18,1,0.0031
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,19,8,0.0251
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,20,6,0.0188
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,21,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,22,1,0.0031
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,23,6,0.0188
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,24,5,0.0157
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,25,4,0.0125
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,26,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,27,3,0.0094
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,28,6,0.0188
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,29,4,0.0125
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,30,6,0.0188
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,31,7,0.0219
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,32,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,33,3,0.0094
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,34,3,0.0094
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,35,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,36,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,38,2,0.0063
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,39,1,0.0031
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,40,1,0.0031
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2012,42,6,0.0188
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,3,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,4,3,0.0104
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,5,7,0.0242
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,6,24,0.083
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,7,33,0.1142
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,8,21,0.0727
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,9,21,0.0727
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,10,12,0.0415
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,11,17,0.0588
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,12,15,0.0519
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,13,15,0.0519
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,14,8,0.0277
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,15,14,0.0484
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,16,16,0.0554
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,17,14,0.0484
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,18,8,0.0277
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,20,7,0.0242
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,21,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,23,3,0.0104
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,24,5,0.0173
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,25,2,0.0069
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,26,4,0.0138
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,28,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,29,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,30,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,31,3,0.0104
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,32,6,0.0208
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,33,5,0.0173
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,34,5,0.0173
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,35,2,0.0069
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,36,2,0.0069
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,37,2,0.0069
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,38,2,0.0069
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,39,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,40,1,0.0035
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2013,42,6,0.0208
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,3,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,4,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,5,10,0.0362
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,6,19,0.0688
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,7,14,0.0507
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,8,27,0.0978
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,9,19,0.0688
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,10,17,0.0616
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,11,17,0.0616
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,12,8,0.029
agecompby_gear_source_area_sex,Survey,Longline,NSEI,Male,2014,13,10,0.0362
