description,Gear,Source,Mgmt_area,Sex,year,age,mean_weight,sd_weight,n
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,19,6.2,2.1,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,20,4.6,1.5,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,21,5.1,1.6,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,22,5.5,1.1,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,23,5.3,1.8,10
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,25,9.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,26,5.8,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,28,6.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,29,6.3,0.9,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,31,5.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,37,10.5,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,39,5.5,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,1999,40,8.5,2.1,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,2,1,0.2,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,3,1.4,0.3,30
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,4,1.4,0.4,36
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,5,1.9,0.7,48
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,6,2.2,0.7,48
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,7,2.5,0.7,75
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,8,2.9,0.9,42
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,9,3.5,0.6,10
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,10,3,1,17
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,11,4.1,1,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,12,4,0.6,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,13,4.3,1.1,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,14,3.6,1.1,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,15,4.3,1.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,16,5.6,2.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,17,5.6,0.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,18,5.6,2.3,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,19,5.3,1.5,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,20,5.3,1.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,21,6,1.5,9
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,22,5.2,1.5,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,23,5.5,1.5,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,24,6.7,1.3,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,25,5.9,1.7,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,26,6.2,0.9,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,27,5.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,28,5.7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,30,5.1,0.7,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,31,7.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,35,7.3,1.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,38,9.9,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,42,15.7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2e3,52,10.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,2,1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,3,1.5,0.5,15
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,4,2,0.6,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,5,1.7,0.7,24
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,6,2.1,0.9,46
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,7,2.6,0.9,35
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,8,2.4,0.8,64
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,9,3,1,29
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,10,3.2,1,27
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,11,3.4,1.3,21
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,12,3.9,1,14
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,13,3.6,1.1,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,14,4.5,1.9,9
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,15,5.4,1.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,16,5.1,1.4,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,17,6,1.2,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,18,6.2,0.7,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,19,6.9,2.2,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,20,4.2,1.6,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,21,5.2,0.7,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,22,6.8,0.6,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,23,4.6,2.6,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,24,5.2,1.7,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,25,6,3.8,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,26,6.7,3.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,27,9.3,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,31,6.7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,33,9.6,1.3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,35,6,2.7,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,37,8,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2001,42,9.8,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,2,1,0.3,10
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,3,1.3,0.7,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,4,1.7,0.4,44
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,5,2,0.7,34
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,6,1.9,0.5,103
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,7,2.2,0.8,70
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,8,2.6,1.1,35
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,9,2.5,0.8,57
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,10,3.1,1.3,20
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,11,3.8,1.1,23
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,12,3.3,0.7,16
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,13,3.9,1.6,9
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,14,4.1,1.1,12
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,15,3.6,0.4,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,16,5.1,1.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,17,7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,18,5.4,0.9,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,19,5.9,1.6,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,20,3.8,0.5,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,21,7.7,1.3,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,22,5.8,2.8,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,23,5.8,1.7,14
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,24,6,2.5,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,25,5.6,0.6,9
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,26,5.8,1.3,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,27,6.1,2.9,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,28,5.4,1.6,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,29,5.6,1.1,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,30,5.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,32,4.3,2.1,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,34,6.3,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,35,8.3,1.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,37,10.4,1.3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,40,6.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,41,7.6,4.4,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,42,9.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,43,12.7,6.2,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2002,49,9.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,3,1.2,0.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,4,1.4,0.4,12
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,5,1.7,0.7,36
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,6,1.9,0.8,45
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,7,2.6,0.9,73
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,8,2.7,0.9,102
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,9,2.9,0.8,44
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,10,3,0.8,63
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,11,3.1,0.9,27
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,12,3.7,1.2,21
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,13,3.8,1.2,15
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,14,4.6,1.1,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,15,3.6,1,9
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,16,4.3,1.2,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,17,4.4,1,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,18,4.7,1.2,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,19,6.9,0.8,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,20,5.6,1.5,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,21,5.5,1.2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,22,6.1,1.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,23,5.8,1.3,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,24,5.4,0.5,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,25,5.8,1.6,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,26,6.4,1.8,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,27,7.3,2.4,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,28,5.8,0.8,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,29,6.2,1.7,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,30,6,0.9,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,31,7.4,2.8,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,32,12.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,33,5.8,1.2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,34,4.9,2.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,35,8.8,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,36,6.3,1.1,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,37,5.4,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,40,6.7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,45,8.5,3,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,46,7.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,47,10.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2003,50,9.3,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,3,1.4,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,4,1.9,0.6,21
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,5,1.8,0.5,54
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,6,2.2,0.9,61
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,7,2.5,0.8,92
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,8,2.9,0.9,113
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,9,3.1,0.9,83
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,10,3.2,0.7,61
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,11,3.1,0.6,45
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,12,3.2,1,18
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,13,3.7,0.8,22
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,14,3.3,0.7,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,15,4.9,1.3,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,16,4.2,1.5,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,17,4.3,1.3,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,18,3.9,1.2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,19,4.5,0.2,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,20,5.3,1.6,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,21,5.2,0.5,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,23,4.2,1.7,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,24,6.4,2.9,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,25,5.5,1.6,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,26,8.1,1.5,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,27,6.7,2,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,28,9.2,2.9,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,29,6.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,30,6.1,2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,31,10.1,3.2,6
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,32,7.6,1.8,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,33,5,0.1,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,34,6.5,3.1,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,35,6.3,1.8,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,36,3.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,37,9.9,2.8,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,38,11.1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,39,6.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,40,5.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,45,4.3,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2004,46,11.4,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,2,1.5,0.2,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,3,1.7,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,4,2.2,1.1,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,5,3.1,0.5,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,6,3.1,0.7,34
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,7,3.3,0.7,66
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,8,3.3,0.7,42
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,9,3.3,0.7,49
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,10,3.6,0.7,47
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,11,3.7,1.1,30
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,12,3.7,0.8,32
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,13,4.2,1.5,17
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,14,4.1,1.1,24
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,15,3.7,0.7,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,16,4.5,1.3,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,17,4,0.6,12
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,18,4.7,2.7,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,19,5.5,1,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,20,5.6,0.6,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,21,4.7,1.6,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,22,7.1,1.9,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,23,7.6,2.6,7
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,24,5.1,2.4,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,25,7.5,3.5,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,26,7.1,1.6,9
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,27,6.4,2.6,10
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,28,6.4,1.7,8
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,29,8.2,1.8,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,30,9.4,2.7,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,31,6.6,2,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,32,6.4,2.6,9
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,33,6.3,1.3,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,34,6.1,1.7,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,35,5.4,1.2,5
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,36,6.1,1,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,37,8.9,0.1,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,38,8.8,1.7,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,39,7.7,2.5,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,40,5.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,41,8.3,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,42,7.2,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,43,5.6,0.1,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,44,10.9,3.8,4
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,45,9,2.9,3
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,46,5.8,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,49,8.8,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,50,10,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,51,10.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,53,7.4,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,55,10.6,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2005,56,12.4,3.6,2
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,2,1,NaN,1
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,3,1.4,0.5,11
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,4,1.5,0.7,12
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,5,2.1,0.8,13
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,6,2.6,0.6,30
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,7,3.1,0.9,78
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,8,3.2,0.8,63
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,9,3.4,0.8,90
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,10,3.7,0.9,86
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,11,3.5,0.8,59
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,12,3.8,0.9,38
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,13,3.6,0.9,31
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,14,3.9,0.7,24
weightageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2006,15,3.8,0.6,20
